frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
549,22.875000,28.875000,0.427166,0.633933
550,22.916667,28.916667,0.573150,0.616552
551,22.958333,28.958333,0.680947,0.591636
552,23.000000,29.000000,0.578525,0.599099
553,23.041667,29.041667,0.492219,0.601901
554,23.083333,29.083333,0.421685,0.637872
555,23.125000,29.125000,0.370697,0.806518
556,23.166667,29.166667,0.326603,0.927748
557,23.208333,29.208333,0.280696,0.882321
558,23.250000,29.250000,0.262193,0.804788
559,23.291667,29.291667,0.340929,0.770034
560,23.333333,29.333333,0.448695,0.710156
561,23.375000,29.375000,0.594457,0.582310
562,23.416667,29.416667,0.658930,0.470357
563,23.458333,29.458333,0.552821,0.377201
564,23.500000,29.500000,0.465498,0.330154
565,23.541667,29.541667,0.401660,0.450059
566,23.583333,29.583333,0.363359,0.806885
567,23.625000,29.625000,0.320255,0.925069
568,23.666667,29.666667,0.274360,0.863407
569,23.708333,29.708333,0.295146,0.729475
570,23.750000,29.750000,0.375877,0.492006
571,23.791667,29.791667,0.496437,0.320243
572,23.833333,29.833333,0.676463,0.315496
573,23.875000,29.875000,0.727558,0.558834
574,23.916667,29.916667,0.622466,0.650824
575,23.958333,29.958333,0.520557,0.502053
576,24.000000,30.000000,0.433613,0.355705
577,24.041667,30.041667,0.361853,0.254806
578,24.083333,30.083333,0.304437,0.218448
579,24.125000,30.125000,0.258191,0.221540
580,24.166667,30.166667,0.213927,0.134316
