frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
424,17.666667,23.666667,0.189461,0.000000
425,17.708333,23.708333,0.158611,0.018109
426,17.750000,23.750000,0.132568,0.023036
427,17.791667,23.791667,0.111627,0.053418
428,17.833333,23.833333,0.171398,0.008935
429,17.875000,23.875000,0.377235,0.406561
430,17.916667,23.916667,0.787671,0.300299
431,17.958333,23.958333,0.798891,0.000000
432,18.000000,24.000000,0.667918,0.046705
433,18.041667,24.041667,0.572328,0.541720
434,18.083333,24.083333,0.463988,0.001729
435,18.125000,24.125000,0.387119,0.001876
436,18.166667,24.166667,0.338619,0.523038
437,18.208333,24.208333,0.283458,0.467970
438,18.250000,24.250000,0.225618,0.028026
439,18.291667,24.291667,0.187535,0.000084
440,18.333333,24.333333,0.156467,0.000289
441,18.375000,24.375000,0.130673,0.004641
442,18.416667,24.416667,0.113239,0.144482
443,18.458333,24.458333,0.227898,0.319940
444,18.500000,24.500000,0.470790,0.171151
445,18.541667,24.541667,0.762216,0.198788
446,18.583333,24.583333,0.631629,0.022852
447,18.625000,24.625000,0.526398,0.000000
448,18.666667,24.666667,0.439243,0.002267
449,18.708333,24.708333,0.366557,0.005095
450,18.750000,24.750000,0.306255,0.018778
451,18.791667,24.791667,0.255608,0.018928
452,18.833333,24.833333,0.213432,0.021727
453,18.875000,24.875000,0.180543,0.100674
454,18.916667,24.916667,0.151351,0.108102
455,18.958333,24.958333,0.123899,0.011074
456,19.000000,25.000000,0.103918,0.027542
457,19.041667,25.041667,0.147873,0.006872
458,19.083333,25.083333,0.316387,0.046628
459,19.125000,25.125000,0.677677,0.192563
460,19.166667,25.166667,0.676563,0.032943
461,19.208333,25.208333,0.564306,0.022414
462,19.250000,25.250000,0.470241,0.000000
463,19.291667,25.291667,0.392323,0.000000
464,19.333333,25.333333,0.328379,0.035447
465,19.375000,25.375000,0.273253,0.005766
466,19.416667,25.416667,0.228353,0.017370
467,19.458333,25.458333,0.190899,0.027299
468,19.500000,25.500000,0.159452,0.028901
469,19.541667,25.541667,0.132481,0.005784
470,19.583333,25.583333,0.110463,0.002630
471,19.625000,25.625000,0.093128,0.034473
472,19.666667,25.666667,0.195981,0.009359
473,19.708333,25.708333,0.417515,0.002195
474,19.750000,25.750000,0.664409,0.000000
475,19.791667,25.791667,0.554318,0.000000
476,19.833333,25.833333,0.462598,0.004306
477,19.875000,25.875000,0.387528,0.056309
478,19.916667,25.916667,0.322273,0.012239
479,19.958333,25.958333,0.268761,0.006482
480,20.000000,26.000000,0.224090,0.000784
481,20.041667,26.041667,0.186984,0.001512
482,20.083333,26.083333,0.155963,0.000000
483,20.125000,26.125000,0.131304,0.039451
484,20.166667,26.166667,0.108767,0.006915
485,20.208333,26.208333,0.090632,0.002018
486,20.250000,26.250000,0.188505,0.076966
487,20.291667,26.291667,0.416343,0.638952
488,20.333333,26.333333,0.854024,0.227096
489,20.375000,26.375000,0.834834,0.000000
490,20.416667,26.416667,0.696638,0.004482
491,20.458333,26.458333,0.581095,0.000014
492,20.500000,26.500000,0.484857,0.001599
493,20.541667,26.541667,0.404555,0.002603
494,20.583333,26.583333,0.338478,0.034069
495,20.625000,26.625000,0.285417,0.129208
496,20.666667,26.666667,0.235700,0.026999
497,20.708333,26.708333,0.195969,0.000000
498,20.750000,26.750000,0.164217,0.023987
499,20.791667,26.791667,0.137034,0.020907
500,20.833333,26.833333,0.113804,0.000000
501,20.875000,26.875000,0.237491,0.168225
502,20.916667,26.916667,0.504370,0.284801
503,20.958333,26.958333,0.774233,0.027959
504,21.000000,27.000000,0.645309,0.002141
505,21.041667,27.041667,0.538390,0.002028
506,21.083333,27.083333,0.450151,0.034073
507,21.125000,27.125000,0.374868,0.005294
508,21.166667,27.166667,0.312954,0.011105
509,21.208333,27.208333,0.261098,0.009240
510,21.250000,27.250000,0.217618,0.000507
511,21.291667,27.291667,0.181772,0.007510
512,21.333333,27.333333,0.152607,0.038088
513,21.375000,27.375000,0.126866,0.016621
514,21.416667,27.416667,0.106211,0.026073
515,21.458333,27.458333,0.138764,0.001394
516,21.500000,27.500000,0.296591,0.022754
517,21.541667,27.541667,0.631824,0.020700
518,21.583333,27.583333,0.610225,0.022164
519,21.625000,27.625000,0.509649,0.036399
520,21.666667,27.666667,0.425143,0.028404
521,21.708333,27.708333,0.354110,0.004101
